"Date","Price","Open","High","Low","Change %"
"07/04/2011","95.65","95.65","95.65","95.65","0.61%"
"07/01/2011","95.07","95.07","95.07","95.07","-1.36%"
"06/30/2011","96.38","96.38","96.38","96.38","-5.17%"
"06/29/2011","101.64","101.64","101.64","101.64","-4.03%"
"06/28/2011","105.90","105.90","105.90","105.90","-3.58%"
"06/27/2011","109.83","109.83","109.83","109.83","1.57%"
"06/24/2011","108.13","108.13","108.13","108.13","0.93%"
"06/23/2011","107.14","107.14","107.14","107.14","5.18%"
"06/22/2011","101.86","101.86","101.86","101.86","0.98%"
"06/21/2011","100.87","100.87","100.87","100.87","-2.85%"
"06/20/2011","103.83","102.85","103.83","102.85","0.54%"
"06/17/2011","103.27","103.88","104.25","103.27","-0.26%"
"06/16/2011","103.54","105.51","105.51","103.54","-0.93%"
"06/15/2011","104.51","100.92","104.51","100.92","3.91%"
"06/14/2011","100.58","105.20","105.20","100.58","-4.67%"
"06/13/2011","105.51","104.50","105.51","104.50","0.97%"
"06/10/2011","104.50","102.19","104.50","102.19","2.27%"
"06/09/2011","102.18","102.18","102.18","101.85","0.49%"
"06/08/2011","101.67","99.20","101.67","99.20","2.84%"
"06/07/2011","98.86","98.86","98.86","98.86","-1.62%"
"06/06/2011","100.49","100.49","100.49","100.49","0.35%"
"06/03/2011","100.14","100.14","100.14","100.14","-0.31%"
"06/02/2011","100.45","100.45","100.45","100.45","1.34%"
"06/01/2011","99.12","99.12","99.12","99.12","-0.97%"
"05/31/2011","100.09","100.09","100.09","100.09","-1.42%"
"05/30/2011","101.54","101.54","101.54","101.54","0.51%"
"05/27/2011","101.03","101.03","101.03","101.03","2.51%"
"05/26/2011","98.55","98.55","98.55","98.55","3.12%"
"05/25/2011","95.57","95.57","95.57","95.57","-1.35%"
"05/24/2011","96.88","96.88","96.88","96.88","3.92%"
"05/23/2011","93.23","93.23","93.23","93.23","2.56%"
"05/20/2011","90.90","90.90","90.90","90.90","1.86%"
"05/19/2011","89.24","89.24","89.24","89.24","-0.73%"
"05/18/2011","89.90","89.90","89.90","89.90","2.07%"
"05/17/2011","88.07","88.07","88.07","88.07","1.93%"
"05/16/2011","86.41","86.41","86.41","86.41","0.23%"
"05/13/2011","86.21","86.21","86.21","86.21","0.01%"
"05/12/2011","86.21","86.21","86.21","86.21","0.42%"
"05/11/2011","85.85","86.84","86.84","85.85","-1.14%"
"05/10/2011","86.84","87.65","87.65","86.84","-1.66%"
"05/09/2011","88.31","84.97","88.31","84.97","3.93%"
"05/06/2011","84.97","84.50","84.98","84.50","0.55%"
"05/05/2011","84.50","84.15","84.50","84.15","0.42%"
"05/04/2011","84.15","85.47","85.47","84.15","-1.55%"
"05/03/2011","85.47","86.56","86.56","85.47","-1.26%"
"05/02/2011","86.56","86.56","86.56","86.56","0.00%"
"04/29/2011","86.56","86.56","86.56","86.56","0.00%"
"04/28/2011","86.56","88.87","88.87","86.56","-2.59%"
"04/27/2011","88.87","89.02","89.02","88.87","-0.17%"
"04/26/2011","89.02","89.18","89.35","89.02","-0.18%"
"04/25/2011","89.18","89.18","89.25","89.18","0.00%"
"04/22/2011","89.18","89.18","89.18","89.18","-0.31%"
"04/21/2011","89.45","88.46","89.45","88.46","1.12%"
"04/20/2011","88.46","90.44","90.44","88.46","-2.19%"
"04/19/2011","90.44","90.44","90.44","90.44","-2.98%"
"04/18/2011","93.22","93.22","93.22","93.22","4.66%"
"04/15/2011","89.06","89.06","89.06","89.06","0.39%"
"04/14/2011","88.71","88.71","88.71","88.71","2.69%"
"04/13/2011","86.39","86.39","86.39","86.39","1.95%"
"04/12/2011","84.74","84.74","84.74","84.74","3.66%"
"04/11/2011","81.75","81.75","81.75","81.75","0.03%"
"04/08/2011","81.73","81.73","81.73","81.73","-1.58%"
"04/07/2011","83.03","83.03","83.03","83.03","2.25%"
"04/06/2011","81.21","81.21","81.21","81.21","-4.09%"
"04/05/2011","84.67","84.67","84.67","84.67","-0.96%"
"04/04/2011","85.49","85.49","85.49","85.49","-1.27%"
"04/01/2011","86.59","89.88","89.88","86.59","-3.65%"
"03/31/2011","89.88","89.88","89.88","89.88","0.39%"
"03/30/2011","89.53","89.53","89.53","89.53","2.45%"
"03/29/2011","87.38","88.19","88.19","87.38","-0.91%"
"03/28/2011","88.19","87.82","88.48","87.82","0.43%"
"03/25/2011","87.82","86.66","87.82","86.66","1.33%"
"03/24/2011","86.66","86.17","86.66","86.17","-1.11%"
"03/23/2011","87.63","83.54","87.63","83.54","6.61%"
"03/22/2011","82.20","83.65","83.65","82.20","2.28%"
"03/21/2011","80.37","83.33","83.33","80.37","-3.97%"
"03/18/2011","83.70","83.70","83.70","83.70","-1.91%"
"03/17/2011","85.33","85.33","85.33","85.33","-2.80%"
"03/16/2011","87.79","87.79","87.79","87.79","-3.09%"
"03/15/2011","90.59","90.59","90.59","90.59","3.03%"
"03/14/2011","87.92","87.92","87.92","87.92","-5.13%"
"03/11/2011","92.68","92.68","92.68","92.68","2.94%"
"03/10/2011","90.03","90.03","90.03","90.03","1.32%"
"03/09/2011","88.86","88.86","88.86","88.86","1.89%"
"03/08/2011","87.20","87.20","87.20","87.20","-0.54%"
"03/07/2011","87.68","87.68","87.68","87.68","1.95%"
"03/04/2011","86.00","86.00","86.00","86.00","1.18%"
"03/03/2011","85.00","85.00","85.00","85.00","-1.90%"
"03/02/2011","86.65","86.16","86.65","86.16","0.58%"
"03/01/2011","86.15","88.28","88.28","86.15","-2.41%"
"02/28/2011","88.28","90.67","90.67","88.28","-2.64%"
"02/25/2011","90.67","90.67","90.67","90.67","-2.80%"
"02/24/2011","93.27","93.27","93.27","93.27","0.37%"
"02/23/2011","92.93","92.93","92.93","92.93","0.37%"
"02/22/2011","92.59","92.59","92.59","92.59","3.26%"
"02/21/2011","89.67","89.67","89.67","89.67","2.54%"
"02/18/2011","87.45","86.94","87.45","86.94","0.59%"
"02/17/2011","86.94","87.59","87.59","86.94","-0.74%"
"02/16/2011","87.59","91.20","91.20","87.59","-3.96%"
"02/15/2011","91.20","92.81","92.81","91.20","-2.25%"
"02/14/2011","93.30","91.59","93.30","91.59","4.14%"
"02/11/2011","89.59","90.57","90.57","89.59","-1.08%"
"02/10/2011","90.57","90.08","90.57","90.08","0.54%"
"02/09/2011","90.08","91.07","91.07","90.08","-2.15%"
"02/08/2011","92.06","90.59","92.06","90.59","3.33%"
"02/07/2011","89.09","89.10","89.10","89.09","-1.22%"
"02/04/2011","90.19","90.19","90.19","90.19","-1.51%"
"02/03/2011","91.57","88.63","91.57","88.63","3.32%"
"02/02/2011","88.63","88.14","88.63","88.14","0.55%"
"02/01/2011","88.14","89.12","89.12","88.14","-1.10%"
"01/31/2011","89.12","89.12","89.12","89.12","-2.68%"
"01/28/2011","91.57","91.57","91.57","91.57","-3.67%"
"01/27/2011","95.06","95.06","95.06","95.06","9.14%"
"01/26/2011","87.10","87.10","87.10","87.10","-1.12%"
"01/25/2011","88.08","88.08","88.08","88.08","0.00%"
"01/24/2011","88.08","88.08","88.08","88.08","-4.34%"
"01/21/2011","92.08","92.08","92.08","92.08","-1.57%"
"01/20/2011","93.56","93.56","93.56","93.56","-2.09%"
"01/19/2011","95.56","95.56","95.56","95.56","-2.49%"
"01/18/2011","98.00","98.00","98.00","98.00","-3.89%"
"01/17/2011","101.97","101.97","101.97","101.97","0.98%"
"01/14/2011","100.98","100.98","100.98","100.98","0.99%"
"01/13/2011","99.99","99.99","99.99","99.99","-1.46%"
"01/12/2011","101.47","101.47","101.47","101.47","-5.97%"
"01/11/2011","107.91","107.91","107.91","107.91","-5.20%"
"01/10/2011","113.83","113.83","113.83","113.83","2.02%"
"01/07/2011","111.58","111.58","111.58","111.58","7.66%"
"01/06/2011","103.64","103.64","103.64","103.64","4.23%"
"01/05/2011","99.43","99.43","99.43","99.43","1.96%"
"01/04/2011","97.52","97.52","97.52","97.52","-1.96%"
"01/03/2011","99.47","99.47","99.47","99.47","-2.43%"
"12/31/2010","101.95","101.95","101.95","101.95","2.49%"
"12/30/2010","99.47","99.47","99.47","99.47","0.00%"
"12/29/2010","99.47","98.49","99.47","98.49","1.00%"
"12/28/2010","98.49","98.49","98.49","98.49","0.00%"
"12/27/2010","98.49","98.49","98.49","98.49","-1.50%"
"12/24/2010","99.99","99.99","99.99","99.99","1.52%"
"12/23/2010","98.49","98.49","98.49","98.49","0.00%"
"12/22/2010","98.49","98.98","98.98","98.49","-2.46%"
"12/21/2010","100.97","100.97","100.97","100.97","2.01%"
"12/20/2010","98.98","98.49","98.98","98.49","1.53%"
"12/17/2010","97.49","95.05","97.49","95.05","2.57%"
"12/16/2010","95.05","95.05","95.05","95.05","-1.06%"
"12/15/2010","96.07","96.07","96.07","96.07","-1.51%"
"12/14/2010","97.54","97.54","97.54","97.54","-1.96%"
"12/13/2010","99.49","99.49","99.49","99.49","2.58%"
"12/10/2010","96.99","96.99","96.99","96.99","2.59%"
"12/09/2010","94.54","94.54","94.54","94.54","1.61%"
"12/08/2010","93.04","93.04","93.04","93.04","2.15%"
"12/07/2010","91.08","93.04","93.04","91.08","-2.11%"
"12/06/2010","93.04","93.04","93.04","93.04","1.59%"
"12/03/2010","91.58","91.58","91.58","91.58","-3.70%"
"12/02/2010","95.10","95.10","95.10","95.10","-2.51%"
"12/01/2010","97.55","97.55","97.55","97.55","-9.60%"
"11/30/2010","107.91","107.91","107.91","107.91","3.30%"
"11/29/2010","104.46","105.45","105.45","104.46","-0.42%"
"11/26/2010","104.90","104.90","104.90","104.90","4.91%"
"11/25/2010","99.99","99.99","99.99","99.99","-0.99%"
"11/24/2010","100.99","98.29","100.99","98.29","0.00%"
"11/23/2010","100.99","100.99","100.99","100.99","11.85%"
"11/22/2010","90.29","90.29","90.29","90.29","1.10%"
"11/19/2010","89.31","89.31","89.31","89.31","0.84%"
"11/18/2010","88.57","88.57","88.57","88.57","-1.67%"
"11/17/2010","90.07","90.07","90.07","90.07","-4.22%"
"11/16/2010","94.04","92.57","94.04","92.57","1.59%"
"11/15/2010","92.57","92.57","92.57","92.57","-3.10%"
"11/12/2010","95.53","95.53","95.53","95.53","-6.55%"
"11/11/2010","102.23","102.23","102.23","102.23","4.84%"
"11/10/2010","97.51","97.51","97.51","97.51","2.33%"
"11/09/2010","95.29","96.76","96.76","95.29","-1.52%"
"11/08/2010","96.76","94.55","96.76","94.55","4.55%"
"11/05/2010","92.55","93.35","93.35","92.55","-4.11%"
"11/04/2010","96.52","96.53","96.53","96.52","0.51%"
"11/03/2010","96.03","96.03","96.03","96.03","3.20%"
"11/02/2010","93.05","93.05","93.05","93.05","-0.27%"
"11/01/2010","93.30","93.30","93.30","93.30","1.28%"
"10/29/2010","92.12","92.12","92.12","92.12","0.61%"
"10/28/2010","91.56","91.07","91.56","91.07","0.54%"
"10/27/2010","91.07","91.57","91.57","91.07","0.55%"
"10/26/2010","90.57","90.57","90.57","90.57","0.00%"
"10/25/2010","90.57","91.36","91.36","90.57","-3.69%"
"10/22/2010","94.04","94.04","94.04","94.04","1.07%"
"10/21/2010","93.04","93.04","93.04","93.04","-2.09%"
"10/20/2010","95.03","95.03","95.03","95.03","2.69%"
"10/19/2010","92.54","93.04","93.04","92.54","-2.12%"
"10/18/2010","94.54","93.56","94.54","93.56","2.69%"
"10/15/2010","92.06","89.60","92.06","89.60","3.91%"
"10/14/2010","88.60","88.60","88.60","88.60","5.28%"
"10/13/2010","84.16","87.10","87.10","84.16","-4.47%"
"10/12/2010","88.10","88.10","88.10","88.10","-0.56%"
"10/11/2010","88.60","90.56","90.56","88.60","-3.23%"
"10/08/2010","91.56","93.04","93.04","91.56","-3.66%"
"10/07/2010","95.04","96.02","96.02","95.04","0.55%"
"10/06/2010","94.52","95.50","95.50","94.52","-5.01%"
"10/05/2010","99.50","101.47","101.47","99.50","-1.94%"
"10/04/2010","101.47","101.97","101.97","101.47","-0.49%"
"10/01/2010","101.97","101.97","101.97","101.97","-5.09%"
"09/30/2010","107.44","111.86","111.86","107.44","-3.95%"
"09/29/2010","111.86","111.87","111.87","111.86","-2.51%"
"09/28/2010","114.74","114.74","114.74","114.74","4.48%"
"09/27/2010","109.82","109.82","109.82","109.82","-0.32%"
"09/24/2010","110.17","111.15","111.15","110.17","-0.88%"
"09/23/2010","111.15","110.66","111.15","110.66","2.06%"
"09/22/2010","108.91","104.98","108.91","104.98","6.80%"
"09/21/2010","101.98","100.99","101.98","100.99","1.48%"
"09/20/2010","100.49","99.02","100.49","99.02","3.05%"
"09/17/2010","97.52","97.52","97.52","97.52","0.52%"
"09/16/2010","97.02","97.02","97.02","97.02","-0.51%"
"09/15/2010","97.52","98.99","98.99","97.52","-0.98%"
"09/14/2010","98.49","97.51","98.49","97.51","-2.01%"
"09/13/2010","100.51","102.48","102.48","100.51","-1.92%"
"09/10/2010","102.48","101.49","102.48","101.49","0.98%"
"09/09/2010","101.49","102.97","102.97","101.49","-1.44%"
"09/08/2010","102.97","101.99","102.97","101.99","0.96%"
"09/07/2010","101.99","100.51","101.99","100.51","4.04%"
"09/06/2010","98.03","98.03","98.03","98.03","-2.95%"
"09/03/2010","101.01","102.49","102.49","101.01","-1.44%"
"09/02/2010","102.49","108.91","108.91","102.49","-3.72%"
"09/01/2010","106.45","106.45","106.45","106.45","-2.26%"
"08/31/2010","108.91","108.91","108.91","108.91","0.00%"
"08/30/2010","108.91","108.91","108.91","108.91","0.00%"
"08/27/2010","108.91","108.91","108.91","108.91","4.75%"
"08/26/2010","103.97","103.97","103.97","103.97","0.00%"
"08/25/2010","103.97","102.00","103.97","102.00","2.94%"
"08/24/2010","101.00","99.53","101.00","99.53","4.09%"
"08/23/2010","97.03","97.03","97.03","97.03","1.03%"
"08/20/2010","96.04","96.04","96.04","96.04","3.21%"
"08/19/2010","93.05","93.05","93.05","93.05","0.53%"
"08/18/2010","92.56","92.56","92.56","92.56","-4.10%"
"08/17/2010","96.52","96.52","96.52","96.52","-1.03%"
"08/16/2010","97.52","97.52","97.52","97.52","1.04%"
"08/13/2010","96.52","96.52","96.52","96.52","-1.02%"
"08/12/2010","97.51","97.51","97.51","97.51","1.54%"
"08/11/2010","96.03","96.03","96.03","96.03","3.20%"
"08/10/2010","93.05","93.05","93.05","93.05","2.17%"
"08/09/2010","91.07","91.07","91.07","91.07","-0.55%"
"08/06/2010","91.57","91.57","91.57","91.57","1.09%"
"08/05/2010","90.58","90.58","90.58","90.58","4.57%"
"08/04/2010","86.62","86.62","86.62","86.62","1.76%"
"08/03/2010","85.12","87.58","87.58","85.12","-3.91%"
"08/02/2010","88.58","89.07","89.07","88.58","-2.20%"
"07/30/2010","90.57","88.11","90.57","88.11","3.38%"
"07/29/2010","87.61","87.61","87.61","87.61","-0.57%"
"07/28/2010","88.11","87.62","88.11","87.62","2.31%"
"07/27/2010","86.12","92.51","92.51","86.12","-13.89%"
"07/26/2010","100.01","104.43","104.43","100.01","-5.59%"
"07/23/2010","105.93","106.43","106.43","105.93","-2.75%"
"07/22/2010","108.93","109.91","109.91","108.93","-1.79%"
"07/21/2010","110.91","113.36","113.36","110.91","-4.68%"
"07/20/2010","116.36","116.86","116.86","116.36","2.20%"
"07/19/2010","113.86","113.85","113.86","113.85","1.34%"
"07/16/2010","112.35","111.86","112.35","111.86","0.44%"
"07/15/2010","111.86","110.88","111.86","110.88","0.88%"
"07/14/2010","110.88","109.89","110.88","109.89","-0.90%"
"07/13/2010","111.89","115.33","115.33","111.89","-3.82%"
"07/12/2010","116.33","114.85","116.33","114.85","1.29%"
"07/09/2010","114.85","117.31","117.31","114.85","-3.99%"
"07/08/2010","119.62","119.62","119.62","119.62","-6.71%"
"07/07/2010","128.22","127.73","128.22","127.73","0.78%"
"07/06/2010","127.23","127.23","127.23","127.23","-2.41%"
"07/05/2010","130.37","130.37","130.37","130.37","-6.60%"
"07/02/2010","139.58","139.58","139.58","139.58","-0.70%"
"07/01/2010","140.57","140.57","140.57","140.57","0.00%"
"06/30/2010","140.57","142.04","142.04","140.57","-2.75%"
"06/29/2010","144.54","142.09","144.54","142.09","2.81%"
"06/28/2010","140.59","140.59","140.59","140.59","-3.40%"
"06/25/2010","145.54","145.54","145.54","145.54","0.00%"
"06/24/2010","145.54","143.09","145.54","143.09","4.26%"
"06/23/2010","139.59","134.90","139.59","134.90","4.43%"
"06/22/2010","133.67","133.67","133.67","133.67","1.91%"
"06/21/2010","131.17","133.62","133.62","131.17","-5.03%"
"06/18/2010","138.12","142.54","142.54","138.12","-6.38%"
"06/17/2010","147.54","150.47","150.47","147.54","-3.23%"
"06/16/2010","152.47","152.47","152.47","152.47","-0.03%"
"06/15/2010","152.52","150.54","152.52","150.54","4.80%"
"06/14/2010","145.54","151.91","151.91","145.54","-5.74%"
"06/11/2010","154.41","159.32","159.32","154.41","-7.44%"
"06/10/2010","166.82","169.28","169.28","166.82","-1.45%"
"06/09/2010","169.28","171.66","171.66","169.28","-1.39%"
"06/08/2010","171.66","165.33","171.66","165.33","3.83%"
"06/07/2010","165.33","165.33","165.33","165.33","12.48%"
"06/04/2010","146.98","146.98","146.98","146.98","2.37%"
"06/03/2010","143.58","143.58","143.58","143.58","0.00%"
"06/02/2010","143.57","143.57","143.57","143.57","1.02%"
"06/01/2010","142.12","142.12","142.12","142.12","9.79%"
"05/31/2010","129.45","129.45","129.45","129.45","-2.10%"
"05/28/2010","132.23","132.23","132.23","132.23","-2.89%"
"05/27/2010","136.16","136.16","136.16","136.16","-4.17%"
"05/26/2010","142.08","142.08","142.08","142.08","-0.30%"
"05/25/2010","142.50","142.50","142.50","142.50","5.43%"
"05/24/2010","135.16","135.16","135.16","135.16","0.01%"
"05/21/2010","135.15","135.15","135.15","135.15","-0.01%"
"05/20/2010","135.16","135.16","135.16","135.16","6.22%"
"05/19/2010","127.25","127.25","127.25","127.25","8.44%"
"05/18/2010","117.35","117.35","117.35","117.35","-0.80%"
"05/17/2010","118.30","118.30","118.30","118.30","2.13%"
"05/14/2010","115.83","115.83","115.83","115.83","13.06%"
"05/13/2010","102.45","102.45","102.45","102.45","7.80%"
"05/12/2010","95.04","95.04","95.04","95.04","-16.19%"
"05/11/2010","113.39","113.39","113.39","113.39","10.63%"
"05/10/2010","102.50","102.50","102.50","102.50","-27.35%"
"05/07/2010","141.08","141.08","141.08","141.08","7.21%"
"05/06/2010","131.60","131.60","131.60","131.60","5.89%"
"05/05/2010","124.28","124.28","124.28","124.28","12.09%"
"05/04/2010","110.88","110.88","110.88","110.88","17.91%"
"05/03/2010","94.03","94.03","94.03","94.03","0.00%"
"04/30/2010","94.03","94.03","94.03","94.03","-6.20%"
"04/29/2010","100.25","100.25","100.25","100.25","-9.00%"
"04/28/2010","110.16","110.16","110.16","110.16","11.00%"
"04/27/2010","99.25","99.25","99.25","99.25","7.53%"
"04/26/2010","92.30","92.30","92.30","92.30","5.69%"
"04/23/2010","87.33","87.33","87.33","87.33","-2.78%"
"04/22/2010","89.83","89.83","89.83","89.83","5.85%"
"04/21/2010","84.86","84.86","84.86","84.86","6.22%"
"04/20/2010","79.90","79.90","79.90","79.90","-3.62%"
"04/19/2010","82.90","82.90","82.90","82.90","11.35%"
"04/16/2010","74.45","74.45","74.45","74.45","-0.33%"
"04/15/2010","74.70","74.70","74.70","74.70","0.66%"
"04/14/2010","74.21","74.21","74.21","74.21","0.68%"
"04/13/2010","73.71","73.71","73.71","73.71","-1.98%"
"04/12/2010","75.20","75.20","75.20","75.20","-6.17%"
"04/09/2010","80.15","80.15","80.15","80.15","-3.59%"
"04/08/2010","83.13","83.13","83.13","83.13","3.08%"
"04/07/2010","80.65","80.65","80.65","80.65","2.52%"
"04/06/2010","78.66","78.66","78.66","78.66","2.57%"
"04/05/2010","76.69","76.69","76.69","76.69","1.73%"
"04/02/2010","75.39","75.39","75.39","75.39","-1.70%"
"04/01/2010","76.69","76.69","76.69","76.69","1.33%"
"03/31/2010","75.69","75.69","75.69","75.69","4.82%"
"03/30/2010","72.21","72.21","72.21","72.21","0.00%"
"03/29/2010","72.21","72.21","72.21","72.21","-3.32%"
"03/26/2010","74.68","74.68","74.68","74.68","-0.91%"
"03/25/2010","75.37","75.37","75.37","75.37","2.97%"
"03/24/2010","73.20","73.20","73.20","73.20","-2.00%"
"03/23/2010","74.69","74.69","74.69","74.69","-0.65%"
"03/22/2010","75.18","75.18","75.18","75.18","7.10%"
"03/19/2010","70.19","70.19","70.19","70.19","2.14%"
"03/18/2010","68.72","68.72","68.72","68.72","1.47%"
"03/17/2010","67.73","67.73","67.73","67.73","-1.46%"
"03/16/2010","68.73","68.73","68.73","68.73","0.01%"
"03/15/2010","68.73","68.73","68.73","68.73","1.48%"
"03/12/2010","67.73","67.73","67.73","67.73","0.75%"
"03/11/2010","67.22","67.22","67.22","67.22","0.73%"
"03/10/2010","66.74","66.74","66.74","66.74","-3.59%"
"03/09/2010","69.22","69.22","69.22","69.22","0.72%"
"03/08/2010","68.72","68.72","68.72","68.72","-4.82%"
"03/05/2010","72.20","73.91","73.91","72.20","-2.01%"
